timestamp,atm_30,atm_7,atm_90,atm_180,BTC
2024-01-01 00:00:00+00:00,63.229,59.854,59.267,60.95,42443.494
2024-01-01 01:00:00+00:00,63.017,60.068,59.242,60.937,42653.008
2024-01-01 02:00:00+00:00,62.741,59.457,59.106,61.001,42569.156
2024-01-01 03:00:00+00:00,62.989,59.565,59.06,60.972,42300.179
2024-01-01 04:00:00+00:00,63.157,59.673,59.459,60.601,42352.218
2024-01-01 05:00:00+00:00,62.984,59.61,59.559,60.97,42227.504
2024-01-01 06:00:00+00:00,62.802,59.185,59.416,60.972,42417.79
2024-01-01 07:00:00+00:00,62.769,58.953,59.554,61.168,42469.339
2024-01-01 08:00:00+00:00,62.97,58.684,59.342,60.815,42543.575
2024-01-01 09:00:00+00:00,62.9,59.268,59.402,60.754,42649.321
2024-01-01 10:00:00+00:00,62.698,59.553,59.427,60.797,42730.274
2024-01-01 11:00:00+00:00,62.931,59.432,59.378,60.676,42643.194
2024-01-01 12:00:00+00:00,62.986,60.182,59.412,61.194,42699.48
2024-01-01 13:00:00+00:00,63.128,59.919,59.276,60.962,42732.641
2024-01-01 14:00:00+00:00,63.2,60.212,59.448,60.787,42628.255
2024-01-01 15:00:00+00:00,63.277,60.582,59.538,60.926,42795.214
2024-01-01 16:00:00+00:00,62.842,60.18,59.314,60.766,42739.971
2024-01-01 17:00:00+00:00,62.906,60.262,59.323,61.15,42819.425
2024-01-01 18:00:00+00:00,64.702,64.816,60.05,61.303,43151.008
2024-01-01 19:00:00+00:00,65.21,65.765,60.6,61.297,43544.482
2024-01-01 20:00:00+00:00,65.682,66.187,60.604,61.552,43699.31
2024-01-01 21:00:00+00:00,65.38,65.213,60.861,61.795,43593.558
2024-01-01 22:00:00+00:00,65.146,63.91,60.668,61.595,43474.237
2024-01-01 23:00:00+00:00,65.649,65.946,61.121,61.984,44152.227
2024-01-02 00:00:00+00:00,66.524,68.963,61.32,62.212,44848.759
2024-01-02 01:00:00+00:00,65.705,68.4,60.813,62.293,44812.725
2024-01-02 02:00:00+00:00,64.961,66.853,60.756,61.808,45284.748
2024-01-02 03:00:00+00:00,65.003,66.882,61.026,62.251,45419.555
2024-01-02 04:00:00+00:00,64.95,66.73,60.942,62.161,45240.83
2024-01-02 05:00:00+00:00,64.822,66.463,60.88,62.077,45194.109
2024-01-02 06:00:00+00:00,64.554,66.357,60.643,61.622,45290.042
2024-01-02 07:00:00+00:00,64.756,66.816,60.846,62.025,45507.036
2024-01-02 08:00:00+00:00,64.909,66.762,60.71,61.726,45822.229
2024-01-02 09:00:00+00:00,64.362,67.298,60.712,61.26,45693.861
2024-01-02 10:00:00+00:00,64.44,67.757,60.637,62.025,45532.194
2024-01-02 11:00:00+00:00,64.301,67.202,60.699,61.789,45321.833
2024-01-02 12:00:00+00:00,64.103,66.827,60.641,61.646,45349.66
2024-01-02 13:00:00+00:00,64.168,67.681,60.503,61.514,45669.293
2024-01-02 14:00:00+00:00,64.166,65.977,60.974,61.598,45295.01
2024-01-02 15:00:00+00:00,63.503,65.991,60.787,61.31,45317.31
2024-01-02 16:00:00+00:00,63.351,65.767,60.647,61.294,45359.677
2024-01-02 17:00:00+00:00,63.144,65.537,60.6,61.269,45045.554
2024-01-02 18:00:00+00:00,62.614,65.203,60.453,61.123,45143.063
2024-01-02 19:00:00+00:00,62.472,64.543,60.52,61.134,44925.434
2024-01-02 20:00:00+00:00,62.166,63.453,60.061,61.025,44866.892
2024-01-02 21:00:00+00:00,62.135,63.481,60.307,61.196,45055.257
2024-01-02 22:00:00+00:00,62.203,63.544,60.272,61.362,44990.079
2024-01-02 23:00:00+00:00,61.96,62.725,60.113,61.184,44977.038
2024-01-03 00:00:00+00:00,61.89,64.303,60.129,60.82,45075.079
2024-01-03 01:00:00+00:00,62.15,64.454,60.221,60.673,45316.915
2024-01-03 02:00:00+00:00,62.134,64.125,60.205,61.005,45276.833
2024-01-03 03:00:00+00:00,61.604,63.386,60.083,61.109,45236.895
2024-01-03 04:00:00+00:00,61.414,62.072,59.848,60.908,45185.876
2024-01-03 05:00:00+00:00,60.6,61.534,59.884,60.779,45224.438
2024-01-03 06:00:00+00:00,60.549,61.602,59.617,60.849,45324.049
2024-01-03 07:00:00+00:00,60.359,61.484,59.14,60.607,45000.594
2024-01-03 08:00:00+00:00,60.239,60.209,59.101,60.557,45121.355
2024-01-03 09:00:00+00:00,60.321,60.425,59.136,60.753,45412.66
2024-01-03 10:00:00+00:00,60.166,60.392,59.24,60.655,45120.339
2024-01-03 11:00:00+00:00,60.223,61.359,59.21,60.868,44147.42
2024-01-03 12:00:00+00:00,62.187,69.232,59.962,62.276,42781.581
2024-01-03 13:00:00+00:00,62.611,69.15,59.823,61.826,42491.093
2024-01-03 14:00:00+00:00,63.571,71.263,60.221,62.344,42273.892
2024-01-03 15:00:00+00:00,63.31,70.209,60.26,62.66,42970.049
2024-01-03 16:00:00+00:00,63.523,71.754,60.308,62.387,43051.989
2024-01-03 17:00:00+00:00,63.226,71.175,60.306,62.508,42728.129
2024-01-03 18:00:00+00:00,63.184,70.611,60.13,62.312,42596.492
2024-01-03 19:00:00+00:00,63.403,71.627,60.141,62.111,42629.958
2024-01-03 20:00:00+00:00,63.305,70.495,60.041,61.763,42745.187
2024-01-03 21:00:00+00:00,63.568,71.658,60.284,62.036,42966.075
2024-01-03 22:00:00+00:00,63.479,71.689,60.295,62.242,42773.844
2024-01-03 23:00:00+00:00,63.37,70.561,60.131,61.926,42830.904
2024-01-04 00:00:00+00:00,63.483,71.608,60.178,61.839,42862.616
2024-01-04 01:00:00+00:00,63.392,71.743,60.326,61.913,42707.27
2024-01-04 02:00:00+00:00,62.448,69.966,60.114,61.957,43088.652
2024-01-04 03:00:00+00:00,62.603,70.127,60.218,62.017,43125.964
2024-01-04 04:00:00+00:00,62.554,70.051,60.286,61.901,43146.544
2024-01-04 05:00:00+00:00,62.406,70.15,60.181,62.029,43169.094
2024-01-04 06:00:00+00:00,63.027,71.899,60.601,61.944,43186.833
2024-01-04 07:00:00+00:00,62.959,71.196,60.418,61.847,42883.294
2024-01-04 08:00:00+00:00,63.181,68.815,60.547,61.996,42897.175
2024-01-04 09:00:00+00:00,63.392,68.757,60.61,62.053,43065.363
2024-01-04 10:00:00+00:00,63.881,69.458,60.811,62.135,43091.806
2024-01-04 11:00:00+00:00,63.615,68.725,60.774,62.265,43218.395
2024-01-04 12:00:00+00:00,63.668,69.593,60.912,61.941,43404.91
2024-01-04 13:00:00+00:00,63.957,70.748,60.98,62.293,43516.597
2024-01-04 14:00:00+00:00,64.308,73.42,61.144,62.549,43662.178
2024-01-04 15:00:00+00:00,64.986,76.335,60.814,62.624,44078.979
2024-01-04 16:00:00+00:00,64.716,75.941,60.844,62.169,43950.892
2024-01-04 17:00:00+00:00,64.459,75.968,60.496,62.301,44065.583
2024-01-04 18:00:00+00:00,64.22,75.617,60.49,62.462,44110.177
2024-01-04 19:00:00+00:00,64.239,75.323,60.254,62.232,44067.148
2024-01-04 20:00:00+00:00,64.058,75.125,60.18,62.377,44245.883
2024-01-04 21:00:00+00:00,63.894,74.861,60.229,62.414,44449.071
2024-01-04 22:00:00+00:00,64.472,77.098,60.246,62.705,44365.904
2024-01-04 23:00:00+00:00,64.54,76.422,60.202,62.74,44230.163
2024-01-05 00:00:00+00:00,64.312,78.492,60.337,62.565,44193.927
2024-01-05 01:00:00+00:00,64.754,80.124,60.622,62.9,43339.71
2024-01-05 02:00:00+00:00,64.787,80.41,60.991,62.805,43592.707
2024-01-05 03:00:00+00:00,65.244,80.972,60.832,62.371,43540.794
2024-01-05 04:00:00+00:00,65.721,81.586,60.657,62.472,43609.72
2024-01-05 05:00:00+00:00,65.889,81.936,60.659,62.643,43568.084
2024-01-05 06:00:00+00:00,65.819,81.828,60.739,62.86,43911.239
2024-01-05 07:00:00+00:00,66.242,81.169,60.965,62.987,43817.492
2024-01-05 08:00:00+00:00,66.067,79.922,60.915,62.585,43900.107
2024-01-05 09:00:00+00:00,66.399,80.162,61.111,62.822,44208.983
2024-01-05 10:00:00+00:00,66.808,80.991,61.121,62.542,43861.397
2024-01-05 11:00:00+00:00,66.952,81.62,61.617,63.363,43832.856
2024-01-05 12:00:00+00:00,67.126,82.561,61.504,63.209,43925.5
2024-01-05 13:00:00+00:00,66.8,82.067,61.362,62.848,44001.552
2024-01-05 14:00:00+00:00,66.418,81.36,61.179,62.562,43707.637
2024-01-05 15:00:00+00:00,65.654,80.373,60.68,62.537,43462.835
2024-01-05 16:00:00+00:00,65.462,79.81,60.569,62.241,43386.939
2024-01-05 17:00:00+00:00,65.117,79.778,60.738,62.695,43619.742
2024-01-05 18:00:00+00:00,65.697,80.571,60.95,62.789,43618.57
2024-01-05 19:00:00+00:00,65.65,80.916,60.939,62.792,43595.447
2024-01-05 20:00:00+00:00,65.429,81.218,60.964,62.785,44172.952
2024-01-05 21:00:00+00:00,65.251,79.395,60.76,62.887,43864.087
2024-01-05 22:00:00+00:00,64.838,77.689,60.723,62.808,43876.921
2024-01-05 23:00:00+00:00,65.565,79.823,61.246,63.068,44144.451
2024-01-06 00:00:00+00:00,65.916,79.336,61.243,62.968,44105.785
2024-01-06 01:00:00+00:00,65.213,78.399,61.254,62.96,44038.913
2024-01-06 02:00:00+00:00,64.861,77.679,60.914,62.918,43966.216
2024-01-06 03:00:00+00:00,65.271,78.493,61.082,62.973,43991.095
2024-01-06 04:00:00+00:00,65.292,78.076,60.904,62.942,43897.521
2024-01-06 05:00:00+00:00,65.651,78.026,61.208,62.43,43665.944
2024-01-06 06:00:00+00:00,65.878,78.12,61.287,62.242,43512.707
2024-01-06 07:00:00+00:00,67.029,80.306,61.784,63.013,43663.996
2024-01-06 08:00:00+00:00,66.166,77.724,61.303,62.982,43726.647
2024-01-06 09:00:00+00:00,66.532,78.378,61.397,63.086,43704.24
2024-01-06 10:00:00+00:00,66.916,80.729,61.469,62.949,43726.89
2024-01-06 11:00:00+00:00,67.236,80.375,61.623,63.255,43684.07
2024-01-06 12:00:00+00:00,68.176,81.5,61.829,63.399,43607.496
2024-01-06 13:00:00+00:00,68.771,82.33,61.803,63.179,43752.458
2024-01-06 14:00:00+00:00,68.888,82.413,61.755,63.23,43828.532
2024-01-06 15:00:00+00:00,69.572,83.334,62.203,63.333,43904.261
2024-01-06 16:00:00+00:00,69.686,83.423,62.224,63.362,43885.736
2024-01-06 17:00:00+00:00,70.148,83.406,62.209,63.357,43971.801
2024-01-06 18:00:00+00:00,70.646,84.142,62.486,63.741,44100.326
2024-01-06 19:00:00+00:00,70.343,84.524,62.825,63.913,43918.91
2024-01-06 20:00:00+00:00,70.338,84.056,62.368,63.698,43852.381
2024-01-06 21:00:00+00:00,71.123,84.347,62.623,63.644,43879.217
2024-01-06 22:00:00+00:00,70.285,83.92,62.299,63.592,43855.836
2024-01-06 23:00:00+00:00,70.443,84.685,62.272,63.827,43951.963
2024-01-07 00:00:00+00:00,70.159,83.513,62.418,63.77,44229.072
2024-01-07 01:00:00+00:00,70.089,83.148,62.484,63.829,44054.101
2024-01-07 02:00:00+00:00,70.217,83.517,62.421,63.891,43954.957
2024-01-07 03:00:00+00:00,70.291,83.964,62.126,63.503,43991.454
2024-01-07 04:00:00+00:00,70.334,83.795,62.131,63.458,44018.346
2024-01-07 05:00:00+00:00,70.091,84.101,62.292,63.585,44000.854
2024-01-07 06:00:00+00:00,70.267,84.685,62.447,63.467,44027.989
2024-01-07 07:00:00+00:00,69.922,84.045,62.405,63.827,44106.124
2024-01-07 08:00:00+00:00,70.009,84.46,62.547,63.585,44078.963
2024-01-07 09:00:00+00:00,70.305,85.284,62.485,63.381,43917.261
2024-01-07 10:00:00+00:00,70.474,85.617,62.482,63.433,43984.802
2024-01-07 11:00:00+00:00,71.03,86.03,62.685,63.431,44076.893
2024-01-07 12:00:00+00:00,70.532,87.411,62.6,63.596,44123.127
2024-01-07 13:00:00+00:00,71.455,88.299,63.061,63.889,44407.37
2024-01-07 14:00:00+00:00,72.011,91.258,64.271,64.399,44399.689
2024-01-07 15:00:00+00:00,71.746,90.969,64.32,64.39,44071.905
2024-01-07 16:00:00+00:00,71.118,89.649,63.851,64.239,43894.249
2024-01-07 17:00:00+00:00,70.371,88.597,63.282,64.538,44044.978
2024-01-07 18:00:00+00:00,70.539,88.342,62.902,63.68,44143.964
2024-01-07 19:00:00+00:00,70.962,88.108,62.988,63.687,44257.93
2024-01-07 20:00:00+00:00,70.917,87.954,63.075,63.728,44173.841
2024-01-07 21:00:00+00:00,71.197,88.152,63.222,63.753,44205.979
2024-01-07 22:00:00+00:00,70.745,86.772,62.994,63.718,43966.569
2024-01-07 23:00:00+00:00,71.03,87.751,63.071,63.78,43903.649
2024-01-08 00:00:00+00:00,70.391,86.228,63.078,63.812,43715.692
2024-01-08 01:00:00+00:00,70.701,89.56,63.416,63.832,43704.832
2024-01-08 02:00:00+00:00,68.404,87.001,62.462,63.764,43244.082
2024-01-08 03:00:00+00:00,68.418,87.995,62.549,63.783,43538.196
2024-01-08 04:00:00+00:00,68.382,89.95,62.455,63.778,43565.455
2024-01-08 05:00:00+00:00,68.555,90.867,62.323,63.883,43651.133
2024-01-08 06:00:00+00:00,68.742,91.664,62.381,63.908,43882.932
2024-01-08 07:00:00+00:00,68.208,91.595,62.278,63.648,43982.352
2024-01-08 08:00:00+00:00,68.159,90.889,62.28,63.205,43911.396
2024-01-08 09:00:00+00:00,68.311,91.702,61.934,62.929,43787.588
2024-01-08 10:00:00+00:00,68.909,94.589,61.904,63.219,44107.948
2024-01-08 11:00:00+00:00,69.63,95.957,62.343,63.484,44425.825
2024-01-08 12:00:00+00:00,71.312,98.53,63.614,63.981,44993.348
2024-01-08 13:00:00+00:00,71.394,97.412,63.974,64.182,44945.86
2024-01-08 14:00:00+00:00,69.757,91.746,63.509,63.952,44914.521
2024-01-08 15:00:00+00:00,68.957,89.26,63.151,63.864,45012.089
2024-01-08 16:00:00+00:00,68.754,87.754,63.152,63.856,44967.469
2024-01-08 17:00:00+00:00,68.679,87.359,63.159,63.89,45503.885
2024-01-08 18:00:00+00:00,68.916,88.311,63.265,64,46762.025
2024-01-08 19:00:00+00:00,67.759,87.033,62.309,62.955,47010.765
2024-01-08 20:00:00+00:00,65.979,82.846,61.599,62.448,46929.054
2024-01-08 21:00:00+00:00,65.502,81.983,61.629,62.85,47146.103
2024-01-08 22:00:00+00:00,65.105,80.378,61.478,63.031,47004.547
2024-01-08 23:00:00+00:00,64.787,80.212,61.278,62.752,46944.001
2024-01-09 00:00:00+00:00,64.951,78.832,61.373,63.071,46673.541
2024-01-09 01:00:00+00:00,63.818,77.105,61.007,62.719,46539.258
2024-01-09 02:00:00+00:00,63.365,76.646,60.475,62.175,46736.33
2024-01-09 03:00:00+00:00,63.462,77.31,60.432,61.433,46944.12
2024-01-09 04:00:00+00:00,63.388,77.413,60.389,61.56,46821.34
2024-01-09 05:00:00+00:00,63.328,77.554,60.222,61.913,46755.706
2024-01-09 06:00:00+00:00,61.625,75.535,59.607,61.334,46821.411
2024-01-09 07:00:00+00:00,61.684,76.089,59.299,60.73,46882.61
2024-01-09 08:00:00+00:00,61.515,75.489,59.695,61.048,46587.216
2024-01-09 09:00:00+00:00,61.436,75.822,59.533,61.075,46560.41
2024-01-09 10:00:00+00:00,61.337,75.296,59.666,61.113,46460.563
2024-01-09 11:00:00+00:00,61.761,76.395,59.755,61.057,46613.997
2024-01-09 12:00:00+00:00,62.318,77.885,59.784,61.074,46620.049
2024-01-09 13:00:00+00:00,64.174,82.613,60.377,61.145,46879.702
2024-01-09 14:00:00+00:00,64.352,83.234,60.243,61.067,46586.348
2024-01-09 15:00:00+00:00,64.36,82.61,60.356,61.236,46874.501
2024-01-09 16:00:00+00:00,64.695,83.3,60.555,61.264,46897.05
2024-01-09 17:00:00+00:00,64.603,83.675,60.232,60.562,46761.442
2024-01-09 18:00:00+00:00,64.741,87.171,59.792,60.065,46655.616
2024-01-09 19:00:00+00:00,64.451,86.109,59.875,60.525,46850.936
2024-01-09 20:00:00+00:00,64.425,86.014,60.122,61.108,46661.052
2024-01-09 21:00:00+00:00,63.109,83.473,59.622,60.574,45455.745
2024-01-09 22:00:00+00:00,62.464,83.479,59.596,60.674,46075.519
2024-01-09 23:00:00+00:00,62.145,81.328,59.272,60.36,46088.419
2024-01-10 00:00:00+00:00,60.828,75.946,58.838,60.095,46016.831
2024-01-10 01:00:00+00:00,60.678,75.452,58.57,60.117,45897.704
2024-01-10 02:00:00+00:00,60.787,75.043,58.699,59.769,45995.354
2024-01-10 03:00:00+00:00,60.81,75.921,58.691,59.643,46129.157
2024-01-10 04:00:00+00:00,60.833,76.118,58.77,60.086,46054.891
2024-01-10 05:00:00+00:00,60.901,77.607,58.708,60.026,45982.725
2024-01-10 06:00:00+00:00,60.844,77.373,58.577,59.971,46025.798
2024-01-10 07:00:00+00:00,61.096,78.412,58.895,60.237,45814.361
2024-01-10 08:00:00+00:00,61.978,76.678,59.534,60.78,45563.584
2024-01-10 09:00:00+00:00,62.048,76.685,59.613,60.453,45674.345
2024-01-10 10:00:00+00:00,61.914,74.583,59.417,60.374,45642.311
2024-01-10 11:00:00+00:00,61.915,74.329,59.376,60.375,45355.758
2024-01-10 12:00:00+00:00,63.639,77.477,59.948,60.559,44624.937
2024-01-10 13:00:00+00:00,64.765,77.256,62.644,62.281,45161.309
2024-01-10 14:00:00+00:00,64.076,77.804,61.459,62.254,44893.372
2024-01-10 15:00:00+00:00,64.437,78.097,61.625,62.476,45235.461
2024-01-10 16:00:00+00:00,64.303,77.505,61.628,62.892,45417.612
2024-01-10 17:00:00+00:00,64.63,79.345,61.983,62.999,46252.918
2024-01-10 18:00:00+00:00,64.495,80.876,61.43,63.076,46530.67
2024-01-10 19:00:00+00:00,63.403,77.677,60.63,62.348,46461.094
2024-01-10 20:00:00+00:00,61.211,71.107,60.045,61.101,45627.274
2024-01-10 21:00:00+00:00,59.7,65.566,58.953,60.811,45737.094
2024-01-10 22:00:00+00:00,58.7,63.852,58.969,60.724,46884.511
2024-01-10 23:00:00+00:00,59.904,66.306,59.448,61.391,46608.19
2024-01-11 00:00:00+00:00,59.342,64.229,59.424,61.237,46649.527
2024-01-11 01:00:00+00:00,58.343,63.164,58.188,60.648,46598.09
2024-01-11 02:00:00+00:00,58.436,63.078,58.255,60.818,46597.706
2024-01-11 03:00:00+00:00,58.477,62.973,58.184,61.236,46453.911
2024-01-11 04:00:00+00:00,58.612,62.599,58.258,60.886,46438.471
2024-01-11 05:00:00+00:00,58.596,62.599,58.183,60.89,46122.25
2024-01-11 06:00:00+00:00,58.814,62.147,58.581,61.213,45897.033
2024-01-11 07:00:00+00:00,59.137,62.006,59.044,61.902,46076.594
2024-01-11 08:00:00+00:00,58.694,60.375,59.267,61.992,46301.937
2024-01-11 09:00:00+00:00,58.156,59.849,58.37,61.613,46230.086
2024-01-11 10:00:00+00:00,57.171,60.138,56.888,60.003,46838.966
2024-01-11 11:00:00+00:00,57.482,60.404,56.794,60.013,47069.869
2024-01-11 12:00:00+00:00,57.654,61.292,56.871,60.117,47425.162
2024-01-11 13:00:00+00:00,58.397,62.527,57.162,60.261,47316.687
2024-01-11 14:00:00+00:00,58.596,64.994,57.597,60.579,48462.67
2024-01-11 15:00:00+00:00,58.098,62.473,57.477,59.891,46633.038
2024-01-11 16:00:00+00:00,59.111,64.112,57.696,59.568,45953.103
2024-01-11 17:00:00+00:00,58.494,61.394,56.746,59.006,46332.724
2024-01-11 18:00:00+00:00,57.31,57.74,56.486,58.724,46523.65
2024-01-11 19:00:00+00:00,57.359,57.491,56.796,58.626,46637.941
2024-01-11 20:00:00+00:00,56.646,55.841,56.389,58.644,46278.07
2024-01-11 21:00:00+00:00,55.634,53.708,55.845,57.86,46229.553
2024-01-11 22:00:00+00:00,54.296,52.334,55.26,57.592,46361.415
2024-01-11 23:00:00+00:00,54.247,52.169,55.351,57.615,46393.1
2024-01-12 00:00:00+00:00,54.292,53.18,55.343,57.561,46378.552
2024-01-12 01:00:00+00:00,54.175,53.115,55.317,57.486,46214.748
2024-01-12 02:00:00+00:00,54.032,52.705,55.259,57.464,46149.054
2024-01-12 03:00:00+00:00,53.639,52.342,55.048,57.378,46129.105
2024-01-12 04:00:00+00:00,53.591,52.377,55.123,57.367,45886.866
2024-01-12 05:00:00+00:00,53.216,52.337,54.972,57.324,46181.901
2024-01-12 06:00:00+00:00,52.839,51.71,54.755,57.227,46147.659
2024-01-12 07:00:00+00:00,52.276,51.785,54.64,57.322,45955.676
2024-01-12 08:00:00+00:00,53.448,53.147,55,57.647,45862.531
2024-01-12 09:00:00+00:00,53.16,53.775,54.917,57.569,46008.351
2024-01-12 10:00:00+00:00,53.109,52.188,54.952,57.488,46103.968
2024-01-12 11:00:00+00:00,53.482,52.732,55.146,57.571,45990.853
2024-01-12 12:00:00+00:00,53.189,52.677,54.808,57.273,45845.727
2024-01-12 13:00:00+00:00,52.965,51.887,54.623,57.242,45771.535
2024-01-12 14:00:00+00:00,52.864,50.738,54.658,57.373,45522.419
2024-01-12 15:00:00+00:00,52.501,52.136,53.742,57.053,44432.134
2024-01-12 16:00:00+00:00,53.819,55.313,54.14,57.158,43429.356
2024-01-12 17:00:00+00:00,53.554,55.29,54.252,57.041,43590.017
2024-01-12 18:00:00+00:00,53.283,54.301,54.157,57.099,43541.622
2024-01-12 19:00:00+00:00,53.426,54.387,54.179,57.131,43463.217
2024-01-12 20:00:00+00:00,53.225,53.628,54.528,57.207,43806.223
2024-01-12 21:00:00+00:00,53.446,53.554,54.887,57.448,43434.219
2024-01-12 22:00:00+00:00,54.518,56.788,54.427,57.44,42439.288
2024-01-12 23:00:00+00:00,54.278,55.445,54.277,57.385,42897.858
2024-01-13 00:00:00+00:00,54.263,55.899,54.8,57.666,42854.138
2024-01-13 01:00:00+00:00,53.136,53.659,54.402,57.475,42616.349
2024-01-13 02:00:00+00:00,53.689,54.108,54.712,58.405,42570.089
2024-01-13 03:00:00+00:00,53.701,53.713,54.679,58.276,42612.542
2024-01-13 04:00:00+00:00,53.284,52.372,54.451,58.253,42787.779
2024-01-13 05:00:00+00:00,53.074,51.178,54.367,57.928,43055.895
2024-01-13 06:00:00+00:00,53.048,51.468,54.124,57.743,43091.32
2024-01-13 07:00:00+00:00,52.5,49.95,53.652,58.21,43106.42
2024-01-13 08:00:00+00:00,52.076,50.898,53.549,57.165,43128.381
2024-01-13 09:00:00+00:00,52.183,50.121,53.685,57.609,42913.594
2024-01-13 10:00:00+00:00,52.788,51.995,53.767,57.346,42781.442
2024-01-13 11:00:00+00:00,53.013,52.416,53.6,57.102,42604.571
2024-01-13 12:00:00+00:00,52.16,50.928,53.754,57.502,42705.049
2024-01-13 13:00:00+00:00,52.606,51.695,53.738,57.55,42694.095
2024-01-13 14:00:00+00:00,52.321,51.943,53.603,57.351,42876.708
2024-01-13 15:00:00+00:00,51.383,50.146,53.286,57.008,43073.151
2024-01-13 16:00:00+00:00,51.765,51.034,53.67,57.452,42871.5
2024-01-13 17:00:00+00:00,51.767,51.017,53.647,57.365,42854.804
2024-01-13 18:00:00+00:00,51.743,51.104,53.551,57.35,42804.41
2024-01-13 19:00:00+00:00,51.659,50.464,53.496,57.088,42870.755
2024-01-13 20:00:00+00:00,51.867,51.236,53.311,57.035,42863.865
2024-01-13 21:00:00+00:00,51.626,50.853,53.486,57.514,42945.086
2024-01-13 22:00:00+00:00,51.739,50.945,53.647,57.418,42926.494
2024-01-13 23:00:00+00:00,52.05,51.274,53.65,57.548,42838.736
2024-01-14 00:00:00+00:00,52.116,51.553,53.753,57.596,42693.997
2024-01-14 01:00:00+00:00,52.034,51.577,53.768,57.607,42779.933
2024-01-14 02:00:00+00:00,51.706,51.266,53.389,57.033,42788.777
2024-01-14 03:00:00+00:00,51.919,51.257,53.367,57.037,42697.812
2024-01-14 04:00:00+00:00,52.725,52.619,53.641,57.004,42577.141
2024-01-14 05:00:00+00:00,52.619,51.986,53.847,56.954,42765.94
2024-01-14 06:00:00+00:00,52.493,52.019,53.848,56.983,42958.088
2024-01-14 07:00:00+00:00,52.477,50.9,53.85,57.16,42977.063
2024-01-14 08:00:00+00:00,52.988,51.754,54.179,57.097,42980.59
2024-01-14 09:00:00+00:00,52.786,51.699,54.28,57.573,43007.741
2024-01-14 10:00:00+00:00,53.128,52.287,54.326,57.477,42892.726
2024-01-14 11:00:00+00:00,52.942,52.36,54.176,57.066,42802.683
2024-01-14 12:00:00+00:00,53.383,53.412,54.524,57.811,42772.981
2024-01-14 13:00:00+00:00,52.821,53.102,54.047,57.675,42910.237
2024-01-14 14:00:00+00:00,53.392,53.73,54.815,59.305,42883.868
2024-01-14 15:00:00+00:00,53.038,52.978,54.067,57.113,42913.729
2024-01-14 16:00:00+00:00,52.934,53.695,54.015,56.823,42901.995
2024-01-14 17:00:00+00:00,52.856,53.981,54.107,56.792,42923.691
2024-01-14 18:00:00+00:00,52.983,54.092,54.186,56.879,42888.3
2024-01-14 19:00:00+00:00,52.891,55.295,54.121,56.837,42692.167
2024-01-14 20:00:00+00:00,53.101,57.091,54.119,56.786,42564.427
2024-01-14 21:00:00+00:00,53.083,56.891,53.953,57.404,42437.83
2024-01-14 22:00:00+00:00,53.389,58.065,53.802,57.162,42328.827
2024-01-14 23:00:00+00:00,54.459,60.496,54.367,57.344,41769.439
2024-01-15 00:00:00+00:00,54.192,59.461,54.118,57.31,42243.141
2024-01-15 01:00:00+00:00,53.933,59.197,54.025,57.121,42335.465
2024-01-15 02:00:00+00:00,53.752,58.452,53.897,57.177,42360.279
2024-01-15 03:00:00+00:00,53.619,58.772,53.853,57.239,42543.096
2024-01-15 04:00:00+00:00,53.193,57.996,53.747,57.222,42549.573
2024-01-15 05:00:00+00:00,53.054,57.612,53.775,57.218,42689.392
2024-01-15 06:00:00+00:00,53.071,57.69,53.796,57.189,42659.381
2024-01-15 07:00:00+00:00,53.006,57.547,53.822,57.141,42728.411
2024-01-15 08:00:00+00:00,52.99,56.614,54.033,57.257,42663.986
2024-01-15 09:00:00+00:00,54.14,56.875,54.631,57.374,42721.072
2024-01-15 10:00:00+00:00,54.11,56.438,54.838,57.616,42596.067
2024-01-15 11:00:00+00:00,53.949,55.971,54.69,57.685,42675.913
2024-01-15 12:00:00+00:00,53.81,55.935,54.608,57.55,42660.426
2024-01-15 13:00:00+00:00,53.565,55.014,54.414,57.428,42899.615
2024-01-15 14:00:00+00:00,53.146,55.134,53.963,57.083,42183.726
2024-01-15 15:00:00+00:00,52.942,54.322,54.011,56.818,42186.53
2024-01-15 16:00:00+00:00,52.575,53.271,53.797,56.645,42506.818
2024-01-15 17:00:00+00:00,52.407,53.162,53.745,56.701,42749.49
2024-01-15 18:00:00+00:00,52.663,53.83,53.661,56.637,43045.388
2024-01-15 19:00:00+00:00,52.745,53.997,53.954,57.026,42934.839
2024-01-15 20:00:00+00:00,52.761,53.986,53.883,56.901,42843.055
2024-01-15 21:00:00+00:00,52.685,54.066,53.904,57.192,42759.05
2024-01-15 22:00:00+00:00,52.72,54.493,53.955,57.236,42631.155
2024-01-15 23:00:00+00:00,52.851,54.624,54.049,57.457,42582.922
2024-01-16 00:00:00+00:00,52.758,53.94,54.129,57.462,42556.243
2024-01-16 01:00:00+00:00,52.384,53.508,53.916,57.273,42551.261
2024-01-16 02:00:00+00:00,52.33,54.53,53.999,57.179,42612.984
2024-01-16 03:00:00+00:00,52.018,54.177,53.693,56.928,42852.878
2024-01-16 04:00:00+00:00,51.738,53.773,53.513,56.73,42743.488
2024-01-16 05:00:00+00:00,52.577,54.591,53.556,56.724,42791.133
2024-01-16 06:00:00+00:00,52.706,54.904,53.654,56.809,42700.309
