timestamp,atm_30,atm_7,atm_90,atm_180,BTC,25delta_call_iv_7,25delta_put_iv_7
2023-05-27 00:00:00+00:00,38.71375489,35.26904423,41.09166745,44.66568115,26868.22841,36.39,37.49
2023-05-28 00:00:00+00:00,44.51244189,46.8415784,45.52706823,47.30957191,28107.05501,45.89,43.74
2023-05-29 00:00:00+00:00,42.07608825,43.48331943,43.73782113,46.04088785,27753.18341,44.32,47.37
2023-05-30 00:00:00+00:00,39.37370951,40.93712294,41.01998677,44.02879769,27705.13799,42.7,47.14
2023-05-31 00:00:00+00:00,38.8899979,40.04651305,41.03566543,43.84745699,27228.5688,40.72,44.32
2023-06-01 00:00:00+00:00,36.74557461,35.01649454,38.23588738,41.93752906,26816.71303,37.77,40.32
2023-06-02 00:00:00+00:00,36.44652146,33.259348,38.94317939,43.16419228,27247.55068,36.1,36.29
2023-06-03 00:00:00+00:00,34.86362552,32.10849391,38.09309417,43.28460023,27066.74951,30.87,35.06
2023-06-04 00:00:00+00:00,36.5552451,35.71801314,39.42096337,43.59012251,27100.67254,32.38,36.52
2023-06-05 00:00:00+00:00,35.23204164,37.54831426,37.44265395,41.80626253,25770.9571,40.37,45.94
2023-06-06 00:00:00+00:00,39.41297737,43.447246,38.37840965,42.16008611,27208.7304,42.99,39.72
2023-06-07 00:00:00+00:00,40.76448865,43.67920671,39.86089359,42.61950593,26354.28,42.95,46.99
2023-06-08 00:00:00+00:00,37.51257246,37.47731669,38.27232632,41.71237069,26518.65202,39.88,45.17
2023-06-09 00:00:00+00:00,36.63835049,34.5983748,37.98729812,41.73744373,26488.60896,35.56,42.09
2023-06-10 00:00:00+00:00,38.98829001,40.15940734,39.29280291,43.12246987,25862.00639,38.21,42.11
2023-06-11 00:00:00+00:00,38.67414191,40.90314531,39.64742971,43.03095261,25917.19773,39.96,45.32
2023-06-12 00:00:00+00:00,42.1816787,49.52049423,41.40996681,44.08102487,25898.42298,47.05,51
2023-06-13 00:00:00+00:00,40.59157486,42.93594286,40.93387278,44.04126713,25897.15359,42.8,51.57
2023-06-14 00:00:00+00:00,38.976997,39.19032885,40.17056517,43.82132975,25122.96256,39.44,47.05
2023-06-15 00:00:00+00:00,41.39543596,40.66405982,42.33242336,45.20443051,25565.91342,41.2,46.53
2023-06-16 00:00:00+00:00,40.44265066,38.483603,42.60158892,45.8840496,26322.86397,40.21,39.63
2023-06-17 00:00:00+00:00,38.2592446,36.42267926,41.41897075,45.08706302,26517.59455,37.53,42.69
2023-06-18 00:00:00+00:00,40.78719362,41.00917494,42.80373042,45.82784253,26325.89018,39.74,45.86
2023-06-19 00:00:00+00:00,40.72865146,41.0078316,43.3568565,46.36892038,26783.2472,40.39,40.74
2023-06-20 00:00:00+00:00,48.22755318,49.30190931,49.95760921,51.80479656,28363.13503,50.29,47.36
2023-06-21 00:00:00+00:00,51.61554392,52.2026025,50.56476513,50.60070644,30038.51971,57.32,52.51
2023-06-22 00:00:00+00:00,46.55556774,45.81097402,47.91861585,49.63516781,29915.44031,52.78,54.2
2023-06-23 00:00:00+00:00,47.65977115,47.263889,49.5644179,51.26888207,30622.93365,49.86,50.63
2023-06-24 00:00:00+00:00,44.43165383,44.72275114,46.34766361,50.56416601,30542.42425,45.57,51.36
2023-06-25 00:00:00+00:00,45.3852333,45.84803786,47.05679558,49.16429952,30464.37684,45.79,49.87
2023-06-26 00:00:00+00:00,45.1900594,46.24847697,46.55765607,49.60932554,30286.01993,50.63,51.68
2023-06-27 00:00:00+00:00,44.58005262,45.54998583,46.900912,50.20899336,30725.45435,47.74,46.28
2023-06-28 00:00:00+00:00,44.5631,42.67896781,46.24259063,49.69039767,30091.63976,44.36,45.68
2023-06-29 00:00:00+00:00,40.09062897,37.17002605,42.69662946,46.1415906,30458.25083,42.88,42.7
2023-06-30 00:00:00+00:00,42.19047943,39.7818818,45.7415325,48.58588987,30490.79152,41.86,42.42
2023-07-01 00:00:00+00:00,42.95215281,37.51017503,45.81409725,47.52549275,30586.16261,38.46,38.64
2023-07-02 00:00:00+00:00,44.33688256,42.35376526,45.63198649,48.47247028,30622.237,40.94,40.97
2023-07-03 00:00:00+00:00,45.73146457,44.62146226,47.88977822,50.18243445,31152.71345,47.71,42.82
2023-07-04 00:00:00+00:00,43.16379756,41.95619709,47.57627925,50.03793048,30791.35433,44.75,42.94
2023-07-05 00:00:00+00:00,42.9437794,44.67541649,46.87152691,49.94189092,30501.97771,41.17,42.73
2023-07-06 00:00:00+00:00,44.43089634,40.60303293,48.39641263,51.79671286,29995.7893,43.69,51.82
2023-07-07 00:00:00+00:00,41.29291783,38.3409904,47.66927153,51.70598579,30321.16437,41.5,42.27
2023-07-08 00:00:00+00:00,40.29926259,34.65224926,46.11634075,50.85795504,30270.04712,37.23,37.35
2023-07-09 00:00:00+00:00,40.45643795,38.84794517,45.30033377,50.25386555,30177.56143,37.61,38.43
2023-07-10 00:00:00+00:00,40.90012023,41.17961229,45.22365045,50.21818408,30399.56763,42.17,44.3
2023-07-11 00:00:00+00:00,40.60053448,39.07102143,45.31545099,50.03177945,30625.23213,39.18,40.3
2023-07-12 00:00:00+00:00,38.03206,35.41991566,42.72256221,47.83292996,30386.18488,41.38,41.18
2023-07-13 00:00:00+00:00,41.82560533,41.56709521,45.61057126,49.77679234,31454.38546,42.47,38.73
2023-07-14 00:00:00+00:00,39.09823226,34.8642804,44.74071348,49.41973598,30326.14148,40.2,41.57
2023-07-15 00:00:00+00:00,40.06293831,35.50014697,45.6911247,49.66243089,30291.10855,35.48,35.22
2023-07-16 00:00:00+00:00,39.06120306,38.31373143,44.02257031,48.74021617,30232.86594,38.42,35.34
2023-07-17 00:00:00+00:00,39.19248964,37.65064634,43.95098187,48.37193073,30160.64713,39.23,41.08
2023-07-18 00:00:00+00:00,38.6966517,35.66851723,44.54515172,48.6946676,29854.16163,38.85,41.17
2023-07-19 00:00:00+00:00,36.58119637,33.96180111,42.29073937,48.02334474,29928.06263,37.61,36.6
2023-07-20 00:00:00+00:00,37.82976363,33.08494914,42.85249266,48.23266402,29795.75093,34.79,40.41
2023-07-21 00:00:00+00:00,35.26068453,33.1895208,40.73893586,46.69944611,29918.06225,33.38,34.67
2023-07-22 00:00:00+00:00,35.28931516,32.84292291,41.7162869,47.16063694,29748.92599,31.79,33.08
2023-07-23 00:00:00+00:00,35.90746508,34.01016189,41.85954682,47.10652977,30058.58126,32.4,34.74
2023-07-24 00:00:00+00:00,35.31124182,33.08351543,40.83996563,46.10517455,29181.3928,33.77,39.91
2023-07-25 00:00:00+00:00,34.1964171,34.05797171,39.90504839,45.638743,29242.27007,34.33,34.44
2023-07-26 00:00:00+00:00,35.4534168,31.51454908,40.61200123,46.26037286,29339.22837,34.34,35.9
2023-07-27 00:00:00+00:00,33.1479328,28.51174409,39.10188466,45.62493157,29204.35022,30.95,33.2
2023-07-28 00:00:00+00:00,31.9870612,27.7827928,37.94960203,44.87895011,29320.93635,31.53,32.24
2023-07-29 00:00:00+00:00,31.17712178,24.86873089,37.44297873,44.60612134,29359.27268,24.44,30.57
2023-07-30 00:00:00+00:00,32.5980764,30.79437714,37.56588955,44.31449443,29275.10911,26.1,32.47
2023-07-31 00:00:00+00:00,33.0388852,30.85631374,38.15803393,44.28357246,29229.67663,28.83,35.82
2023-08-01 00:00:00+00:00,32.50561765,31.62183514,38.57621777,44.84929742,29668.57811,31.53,32.65
2023-08-02 00:00:00+00:00,32.7327328,31.07740976,37.7763522,44.06501976,29150.1782,32.61,34.45
2023-08-03 00:00:00+00:00,32.30505391,28.78775488,37.33808625,43.71913649,29175.81636,32.62,32.25
2023-08-04 00:00:00+00:00,30.38868025,27.7530444,35.65013934,42.00318123,29074.55255,27.33,29.08
2023-08-05 00:00:00+00:00,30.32795199,27.63292274,34.3842997,41.58336849,29045.61625,26.5,28.04
2023-08-06 00:00:00+00:00,30.45457821,29.68159714,33.85636841,40.94087558,29042.04802,28.22,32.5
2023-08-07 00:00:00+00:00,32.37695388,29.88593509,35.60875895,41.69092797,29179.45487,29.28,33.93
2023-08-08 00:00:00+00:00,36.14718478,34.78431843,37.41138637,42.44592378,29763.23972,32.44,32.55
2023-08-09 00:00:00+00:00,34.97201082,33.17889814,37.77028246,42.67272786,29578.60474,35.23,36.44
2023-08-10 00:00:00+00:00,32.44239063,28.26232657,36.91709563,42.01352274,29437.84264,31.83,33.02
2023-08-11 00:00:00+00:00,28.62023906,23.5830824,35.56894604,41.09846569,29401.40286,28.72,30.91
2023-08-12 00:00:00+00:00,28.02089684,22.15439829,35.22218051,40.61462479,29416.32095,23.35,28.86
2023-08-13 00:00:00+00:00,30.14333645,28.23817657,35.03245394,40.05767443,29283.43308,26.33,32.11
2023-08-14 00:00:00+00:00,30.76631197,28.65278229,34.81437883,39.59361695,29412.66296,25.51,34.56
2023-08-15 00:00:00+00:00,30.5625971,26.30234729,34.01772117,38.70796024,29168.93931,31.04,30.9
2023-08-16 00:00:00+00:00,32.21955658,29.1214648,36.12705336,39.50337224,28716.95568,29.11,37.07
2023-08-17 00:00:00+00:00,49.18607914,52.34990302,48.80933316,49.84413546,26641.14902,42.66,54.9
2023-08-18 00:00:00+00:00,39.36135017,39.6357096,40.792766,43.34959357,26047.6557,42,48.82
2023-08-19 00:00:00+00:00,38.62183383,38.20307503,39.16798282,41.45851798,26087.66815,36.5,43.7
2023-08-20 00:00:00+00:00,38.84055333,40.07362491,39.47259247,41.55018109,26188.29402,38.82,46.6
2023-08-21 00:00:00+00:00,37.87480469,37.50549183,39.4499791,42.00597525,26119.6866,38.88,48.53
2023-08-22 00:00:00+00:00,36.76083886,36.79497589,38.73346487,42.33390659,26023.45849,37.22,41.44
2023-08-23 00:00:00+00:00,37.75411513,39.29223124,39.90591829,43.67593599,26424.42589,36.85,40.52
2023-08-24 00:00:00+00:00,36.90097783,36.37546696,40.6550145,44.1376016,26139.04009,39,41.87
2023-08-25 00:00:00+00:00,31.9767577,27.4831016,40.45908515,44.60151319,26051.0277,33.56,36.41
2023-08-26 00:00:00+00:00,31.05459337,27.24639274,40.25573234,44.29101103,26006.67154,25.04,31.53
2023-08-27 00:00:00+00:00,31.65347291,31.55340914,39.96219452,44.23002262,26087.22522,29.72,37.97
2023-08-28 00:00:00+00:00,32.20244214,32.102676,40.27137596,44.14837409,26108.55827,31.93,40.01
2023-08-29 00:00:00+00:00,36.58902801,41.29999686,41.02826209,44.43466601,27722.85715,44.14,40.3
2023-08-30 00:00:00+00:00,34.7336152,36.8551441,39.45344263,43.92569211,27301.80299,38.64,39.07
2023-08-31 00:00:00+00:00,32.83881178,31.79677196,38.88144241,44.07726022,25929.82736,33.83,39.98
2023-09-01 00:00:00+00:00,32.10321037,26.9117976,38.08884569,44.0355416,25802.67758,29.43,33.83
2023-09-02 00:00:00+00:00,31.77157307,28.29761963,37.7575002,43.86954877,25862.66214,26.52,30.26
2023-09-03 00:00:00+00:00,33.80711463,33.07763886,39.82363771,44.66160995,25971.11928,31.39,38.43
2023-09-04 00:00:00+00:00,33.43077023,31.90940709,39.38360699,45.09061145,25818.20042,31.54,40.62
2023-09-05 00:00:00+00:00,34.7224586,32.82052011,39.29382891,44.67329927,25776.0932,31.96,36.38
2023-09-06 00:00:00+00:00,33.9138902,32.1009318,38.84319033,44.45542036,25755.84493,32.37,37.3
2023-09-07 00:00:00+00:00,34.6624468,29.93627394,39.77199311,44.35624184,26215.69768,30.94,36.23
2023-09-08 00:00:00+00:00,34.38087088,27.696996,40.85687397,45.21676837,25903.45582,29.59,33.89
2023-09-09 00:00:00+00:00,33.84782469,29.09945946,39.96456046,44.9303233,25894.37168,26.75,32.09
2023-09-10 00:00:00+00:00,34.74908368,33.48852766,40.42622693,45.57757662,25841.89154,30.79,38.3
2023-09-11 00:00:00+00:00,39.14227541,39.66937783,42.02354735,46.64337812,25131.85361,40.79,51.65
2023-09-12 00:00:00+00:00,37.83336429,36.17944983,42.27884164,46.9779556,25851.23828,34.82,45.41
2023-09-13 00:00:00+00:00,37.98256775,34.71093766,42.54976393,47.0973697,26230.4113,36.84,39.57
2023-09-14 00:00:00+00:00,36.17654357,32.47212472,42.50300057,47.24424097,26536.08221,35.18,41.15
2023-09-15 00:00:00+00:00,33.6131145,29.78588,41.29397346,46.76722749,26647.22341,30.87,32
2023-09-16 00:00:00+00:00,34.14514557,31.38040171,41.52044913,46.52365639,26560.68183,29.04,39.34
2023-09-17 00:00:00+00:00,34.80298995,32.47597266,41.42053018,46.76919643,26527.93557,32.22,42.08
2023-09-18 00:00:00+00:00,36.19620226,34.33273166,42.65666169,47.90479176,26750.83066,34.18,39.94
2023-09-19 00:00:00+00:00,37.29970848,36.43757257,43.31670901,48.29978158,27225.16529,35.96,36.44
2023-09-20 00:00:00+00:00,37.02615497,31.46300138,43.99022492,49.70256636,27130.31989,35.96,36.27
2023-09-21 00:00:00+00:00,36.02419803,32.19874595,44.33215276,49.51978334,26565.44433,33,42.57
2023-09-22 00:00:00+00:00,31.82648353,24.8620452,40.90472848,47.51873728,26580.94824,27.37,30.17
2023-09-23 00:00:00+00:00,31.92687787,25.31146423,39.91230011,47.18350951,26579.71186,24.56,26.58
2023-09-24 00:00:00+00:00,33.06196617,31.24143189,40.38488934,47.38276448,26251.94,30.68,40.84
2023-09-25 00:00:00+00:00,33.96727724,29.46469606,41.48512062,48.42844706,26301.84781,32.16,42.29
2023-09-26 00:00:00+00:00,32.9722696,31.36894597,41.69716846,48.63087394,26207.09884,30.4,36.71
2023-09-27 00:00:00+00:00,29.81936,27.29083079,40.06557667,47.81095114,26351.9238,29.43,38.24
2023-09-28 00:00:00+00:00,32.53811897,28.67894283,42.53783278,49.460488,27020.02012,29.88,32.76
2023-09-29 00:00:00+00:00,27.89623547,25.34272,38.6250288,46.21734538,26918.04726,27.58,31.49
2023-09-30 00:00:00+00:00,30.85904296,29.08296857,39.04261347,46.50473685,26969.66242,25.64,28.71
2023-10-01 00:00:00+00:00,32.47017314,32.95255394,38.56690372,46.37338398,27971.72008,33.32,31.62
2023-10-02 00:00:00+00:00,33.62120133,32.83692297,40.628331,47.36461442,27615.81092,34.62,38.8
2023-10-03 00:00:00+00:00,32.99624571,33.34763566,40.61331026,47.9139498,27442.04846,32.21,38.46
2023-10-04 00:00:00+00:00,32.511581,30.10545623,40.56383749,47.91496804,27793.8356,31.08,33.26
2023-10-05 00:00:00+00:00,31.71259157,28.19473184,39.4863963,46.79136249,27435.13784,30.4,38.45
2023-10-06 00:00:00+00:00,30.29969937,26.6270022,37.81742231,45.92184371,27945.92337,27.98,30.04
2023-10-07 00:00:00+00:00,32.99984561,31.69475369,39.15017246,46.59221796,27972.86168,28.53,29.63
2023-10-08 00:00:00+00:00,33.16379874,34.35775149,38.97720945,47.29272133,27946.94082,32.68,35.65
2023-10-09 00:00:00+00:00,32.56447344,32.67633657,37.89445395,46.27454442,27589.87253,34.46,37.13
2023-10-10 00:00:00+00:00,33.15519286,33.28191966,37.96549065,45.90947625,27391.34052,32.96,38.93
2023-10-11 00:00:00+00:00,31.0667827,30.979823,36.69601476,44.77618949,26839.46346,30.94,36
2023-10-12 00:00:00+00:00,29.6208012,28.50534785,35.740214,45.04671475,26740.62228,30.11,34.32
2023-10-13 00:00:00+00:00,30.22142434,28.234535,36.54411235,44.67453615,26846.40896,28.57,32.96
2023-10-14 00:00:00+00:00,32.07043072,28.95353697,36.99026675,45.0611114,26863.17226,27.71,31.06
2023-10-15 00:00:00+00:00,33.87846922,34.157556,38.42680312,45.70285242,27147.72276,31.64,35.55
2023-10-16 00:00:00+00:00,37.77283762,40.54530543,40.56931086,47.18572198,28525.71217,46.28,44.53
2023-10-17 00:00:00+00:00,36.3758351,36.25715554,40.64173776,47.20617958,28418.94944,37.55,39.98
2023-10-18 00:00:00+00:00,34.8069072,32.76295806,40.53586449,46.37765776,28329.06096,35.01,37.03
2023-10-19 00:00:00+00:00,33.868408,30.60430015,40.97367259,46.78914606,28706.16283,33.14,38.19
2023-10-20 00:00:00+00:00,38.5425945,33.4272152,45.15572566,50.37810964,29681.531,37.64,39.27
2023-10-21 00:00:00+00:00,40.91019223,41.05575423,46.62818504,50.7715672,29910.69821,36.46,36.42
2023-10-22 00:00:00+00:00,44.01733418,45.68098617,48.23243492,51.77963522,29976.48141,49.59,43.74
2023-10-23 00:00:00+00:00,52.29103951,55.16434571,54.56111965,55.95086349,32960.90313,68.1,53.89
2023-10-24 00:00:00+00:00,50.68961343,52.68274549,52.71666663,53.38336621,33832.92157,58.43,58.59
2023-10-25 00:00:00+00:00,54.8293888,55.03705142,56.06921614,56.91374913,34470.46131,57.96,55.64
2023-10-26 00:00:00+00:00,51.46903171,49.2275716,55.4995507,56.39580243,34168.19923,56.17,56.39
2023-10-27 00:00:00+00:00,43.25372878,38.7293156,52.84968507,55.24555032,33916.76424,46.63,47.24
2023-10-28 00:00:00+00:00,46.75210647,44.448224,53.24615092,55.59215514,34097.52909,44.67,39.11
2023-10-29 00:00:00+00:00,51.25687063,54.574504,55.58858495,57.02808939,34551.36504,56.05,49.75
2023-10-30 00:00:00+00:00,50.35102914,49.28620849,55.61687944,57.08542414,34497.30371,55.4,50.85
2023-10-31 00:00:00+00:00,50.50914956,49.14338131,56.24067238,57.96259161,34653.68427,52.01,48.08
2023-11-01 00:00:00+00:00,55.09458808,53.99248573,59.54175343,60.40373198,35421.1309,56.13,48.97
2023-11-02 00:00:00+00:00,55.34807057,53.77110147,60.81738129,61.60838427,34934.74168,55.72,53.1
2023-11-03 00:00:00+00:00,52.26381772,43.0426012,59.55257592,61.21816151,34740.11733,53.08,46.89
2023-11-04 00:00:00+00:00,57.71666371,51.29352531,61.80028126,62.49875258,35070.04785,49.87,44.92
2023-11-05 00:00:00+00:00,55.83947764,54.05336857,61.61189883,62.36518845,35053.76046,52.79,48.36
2023-11-06 00:00:00+00:00,52.31549349,45.98695086,60.72117879,61.89243463,35032.64532,53.84,46.42
2023-11-07 00:00:00+00:00,51.31438465,48.50944886,58.76622246,61.28760071,35448.28067,51.02,45.55
2023-11-08 00:00:00+00:00,53.28313636,51.77288981,58.65808921,61.08315701,35708.93658,53.15,46.46
2023-11-09 00:00:00+00:00,54.61169669,52.23847592,58.48997557,60.91059034,36718.29997,62.25,54.99
2023-11-10 00:00:00+00:00,53.25943178,52.1248364,57.55069755,59.49151763,37327.71401,59.84,51.15
2023-11-11 00:00:00+00:00,54.67009964,52.49784171,57.91754477,59.611253,37128.81089,53.79,49.66
2023-11-12 00:00:00+00:00,55.21059433,55.57902169,57.7593931,59.1965409,37057.80008,53.46,51.88
2023-11-13 00:00:00+00:00,52.72821465,48.71440709,57.21517202,59.16717799,36534.63324,51.11,54.09
2023-11-14 00:00:00+00:00,51.87632961,50.43331626,56.86044949,58.93438693,35534.11723,52.56,54.49
2023-11-15 00:00:00+00:00,56.39095691,58.19749657,59.67048267,60.71254896,37964.89283,60.08,51.12
2023-11-16 00:00:00+00:00,51.47056768,50.25721966,57.49170314,59.11353158,36208.80074,55.96,52.93
2023-11-17 00:00:00+00:00,51.28542526,45.9279624,57.69140416,58.90377619,36549.85059,52.36,50.02
2023-11-18 00:00:00+00:00,50.08675688,45.39462771,57.55409006,59.13054744,36580.41989,47.63,43.43
2023-11-19 00:00:00+00:00,52.7264373,50.35219383,58.62002135,59.51172337,37420.24401,51.46,45.66
2023-11-20 00:00:00+00:00,54.01304469,48.37246631,59.48570642,60.1390947,37485.76903,52.27,48.67
2023-11-21 00:00:00+00:00,50.9001616,47.96260891,58.20582175,59.2253518,35969.24718,47.5,51.17
2023-11-22 00:00:00+00:00,51.74922983,47.54612287,58.90489905,59.81468523,37459.03158,51.17,48.06
2023-11-23 00:00:00+00:00,50.20804474,43.91719696,58.69406823,59.92239351,37289.77651,49.68,47.5
2023-11-24 00:00:00+00:00,50.03465289,44.8064284,59.00656819,60.087063,37727.33703,50.24,44.26
2023-11-25 00:00:00+00:00,49.52802134,44.84464971,58.41259657,59.62080271,37803.47321,46.6,41.41
2023-11-26 00:00:00+00:00,50.37250907,51.10148,57.34182707,58.67075083,37484.80356,47.27,44.53
2023-11-27 00:00:00+00:00,47.01037237,43.91282126,56.52116976,58.55745441,37269.40099,49.31,45.1
2023-11-28 00:00:00+00:00,47.35829142,43.97393057,56.54262532,58.67624868,37793.21654,47.54,43.63
2023-11-29 00:00:00+00:00,48.3039452,44.03137879,57.43042025,59.23278663,37827.18415,47.58,45.1
2023-11-30 00:00:00+00:00,45.64614094,39.96350398,56.30499911,58.62979887,37714.61032,46.1,44.15
2023-12-01 00:00:00+00:00,47.32830599,43.2345088,56.90974224,58.29429421,38670.53036,46.78,43.28
2023-12-02 00:00:00+00:00,48.74050033,48.19588306,57.14483016,58.8483978,39476.8593,49.66,42.14
2023-12-03 00:00:00+00:00,51.19582817,49.11360686,57.80945369,59.71275835,39944.90905,50.27,46.3
2023-12-04 00:00:00+00:00,50.98103245,49.5859338,58.01628505,59.68992713,41968.89958,55.08,50.62
2023-12-05 00:00:00+00:00,51.39199471,52.48129051,56.78656494,58.7958606,44139.71461,52.93,50.44
2023-12-06 00:00:00+00:00,49.0859751,47.11529846,55.89565371,58.61051945,43728.43686,53.23,53.95
2023-12-07 00:00:00+00:00,47.619743,42.9721288,54.0087481,57.26277817,43268.43848,46.65,49.89
2023-12-08 00:00:00+00:00,48.59429225,47.008612,54.43945075,57.14855112,44191.714,48.03,45.89
2023-12-09 00:00:00+00:00,48.60412699,45.19043269,54.61499005,56.747267,43723.69224,45.6,45.85
2023-12-10 00:00:00+00:00,49.45904099,47.9775806,54.85963861,57.26554955,43764.58103,48,49.94
2023-12-11 00:00:00+00:00,51.6251984,54.08326366,54.49189967,57.11066666,41195.1155,55.28,62.46
2023-12-12 00:00:00+00:00,49.26106689,46.17423943,54.14534067,56.67969493,41507.45069,46.7,52.01
2023-12-13 00:00:00+00:00,48.498057,44.27436413,53.92076919,56.7647385,42910.62699,46.08,46.65
2023-12-14 00:00:00+00:00,49.08083633,41.37301342,54.22256811,56.42323557,43038.87901,44.31,46.08
2023-12-15 00:00:00+00:00,52.1937584,40.2322768,53.79998379,56.34740637,41949.3273,42,46.69
2023-12-16 00:00:00+00:00,51.1081865,42.40475886,53.98239796,56.23700127,42222.38285,38.18,43.27
2023-12-17 00:00:00+00:00,52.34441514,48.43758257,54.43491738,56.49932256,41413.09823,42.79,47.76
2023-12-18 00:00:00+00:00,53.35963375,45.44245466,54.65224219,56.42870303,42679.42154,47.76,46.7
2023-12-19 00:00:00+00:00,54.81303963,43.72787543,56.06495676,57.79306926,42266.91959,48.45,47.7
2023-12-20 00:00:00+00:00,55.15470138,46.8173044,56.40826533,57.84787348,43629.83149,49.11,47.18
2023-12-21 00:00:00+00:00,55.69084518,46.01393413,56.52115322,58.28644588,43879.58748,48.29,47.11
2023-12-22 00:00:00+00:00,54.22752076,40.74255,56.33756996,57.90914714,44026.90128,46.17,46.16
2023-12-23 00:00:00+00:00,54.37920504,41.17422109,55.90758938,57.12169721,43751.54644,40.76,39.78
2023-12-24 00:00:00+00:00,55.75743283,43.60141754,56.75272777,58.51376229,43047.90684,41.97,45.3
2023-12-25 00:00:00+00:00,55.53908034,43.09727657,56.25999894,57.28546796,43624.10332,40.99,42.12
2023-12-26 00:00:00+00:00,57.3477721,45.632838,56.75388775,58.29200276,42529.02298,46.33,48.59
2023-12-27 00:00:00+00:00,61.4008069,49.32116857,59.33999835,60.19439718,43414.95313,50.14,50.21
2023-12-28 00:00:00+00:00,61.35979022,46.05288663,58.73683592,60.2090488,42624.57667,50.18,50.94
2023-12-29 00:00:00+00:00,60.52340984,49.03097,58.796719,60.92292561,42077.03053,48.06,50.87
2023-12-30 00:00:00+00:00,61.19686383,51.65708067,58.90070915,60.82137416,42215.29092,49.43,48.56
2023-12-31 00:00:00+00:00,63.34949111,58.17965843,59.3639821,61.02710365,42225.1698,53.62,54.76
2024-01-01 08:00:00+00:00,62.97,58.684,59.342,60.815,42543.575,57.85,59.07
2024-01-02 08:00:00+00:00,64.909,66.762,60.71,61.726,45822.229,72.07,70.13
2024-01-03 08:00:00+00:00,60.239,60.209,59.101,60.557,45121.355,74.1,70.31
2024-01-04 08:00:00+00:00,63.181,68.815,60.547,61.996,42897.175,76.21,75.73
2024-01-05 08:00:00+00:00,66.067,79.922,60.915,62.585,43900.107,83.02,80.84
2024-01-06 08:00:00+00:00,66.166,77.724,61.303,62.982,43726.647,83.55,86.27
2024-01-07 08:00:00+00:00,70.009,84.46,62.547,63.585,44078.963,93.53,95.42
2024-01-08 08:00:00+00:00,68.159,90.889,62.28,63.205,43911.396,96.31,109.86
2024-01-09 08:00:00+00:00,61.515,75.489,59.695,61.048,46587.216,74.75,76.8
2024-01-10 08:00:00+00:00,61.978,76.678,59.534,60.78,45563.584,68.71,76.36
2024-01-11 08:00:00+00:00,58.694,60.375,59.267,61.992,46301.937,62.09,64.73
2024-01-12 08:00:00+00:00,53.448,53.147,55,57.647,45862.531,54.44,56.17
2024-01-13 08:00:00+00:00,52.076,50.898,53.549,57.165,43128.381,50.03,57.37
2024-01-14 08:00:00+00:00,52.988,51.754,54.179,57.097,42980.59,52.18,60.72
2024-01-15 08:00:00+00:00,52.99,56.614,54.033,57.257,42663.986,54.7,61.14
2024-01-16 08:00:00+00:00,53.174,55.313,53.807,57.064,42949.448,53.48,58.55
2024-01-17 08:00:00+00:00,49.555,48.752,52.358,56.292,42677.42,48.5,53.89
2024-01-18 08:00:00+00:00,44.996,41.135,49.986,54.106,42704.535,44.14,46.3
2024-01-19 08:00:00+00:00,43.306,42.638,47.604,52.333,41296.879,43.41,50.87
2024-01-20 08:00:00+00:00,44.374,42.275,47.744,52.782,41548.086,42.77,47.6
2024-01-21 08:00:00+00:00,44.917,44.936,47.952,52.823,41640.133,46.76,50.9
2024-01-22 08:00:00+00:00,44.999,46.973,47.931,52.264,40914.46,49.38,54.57
2024-01-23 08:00:00+00:00,45.784,50.067,49.059,52.683,39529.049,49.56,54.28
2024-01-24 08:00:00+00:00,45.793,46.144,48.744,52.783,39944.951,44.93,49.5
2024-01-25 08:00:00+00:00,43.09,41.354,47.475,52.184,40074.306,42.14,45.89
2024-01-26 08:00:00+00:00,40.554,38.402,46.474,51.315,40116.114,40.14,46.68
2024-01-27 08:00:00+00:00,39.146,36.326,46.476,51.716,41498.136,38.11,39.23
2024-01-28 08:00:00+00:00,41.108,42.026,46.417,51.384,42479.781,44.6,43.05
2024-01-29 08:00:00+00:00,42.002,41.566,46.672,51.5,42127.455,42.75,44.24
2024-01-30 08:00:00+00:00,43.359,43.45,48.447,52.694,43371.494,44.19,43.42
2024-01-31 08:00:00+00:00,44.225,44.507,49.184,53.138,42977.347,45.13,43.76
2024-02-01 08:00:00+00:00,42.157,39.824,48.238,52.666,42198.936,40.41,43.1
2024-02-02 08:00:00+00:00,41.023,36.911,47.089,52.239,42959.704,37.16,37.76
2024-02-03 08:00:00+00:00,39.522,34.051,46.747,51.794,43031.286,34.1,36.79
2024-02-04 08:00:00+00:00,39.289,35.809,46.604,50.975,42781.508,35.6,39.06
2024-02-05 08:00:00+00:00,39.752,38.174,46.503,51.839,43000.566,38.91,39.01
2024-02-06 08:00:00+00:00,39.334,35.856,46.442,51.645,43010.946,36.78,38.02
2024-02-07 08:00:00+00:00,38.883,33.646,45.957,50.851,42911.097,35.77,37.99
2024-02-08 08:00:00+00:00,41.355,37.115,47.409,51.415,44695.401,40.06,39.96
2024-02-09 08:00:00+00:00,43.724,40.822,48.612,53.218,46434.795,43.08,43.8
2024-02-10 08:00:00+00:00,43.803,38.454,50.858,55.624,47121.269,40.86,38.91
2024-02-11 08:00:00+00:00,47.363,44.932,53.305,56.953,48135.328,48.36,46.88
